num_beds,equipment_hours,outdoor_temp,humidity,day_of_week,is_weekend,building_area,occupancy_rate,hvac_efficiency,daily_energy_kwh
77,17.398349291000784,24.669749661338237,41.48566082997255,4,1,23895,0.8565771977687071,0.6285108273073864,17863.513898685185
342,4.8833087542020035,17.107215662559298,54.69932762740214,6,1,5143,0.39502209716993075,0.932725149014501,11642.077139830457
379,15.765275139398621,16.031633238407565,86.09966591032592,0,0,15681,0.9842067289428085,0.6407800826025507,39154.18559016839
193,23.987069991316698,32.01502041635675,55.8324125704314,5,0,12367,0.9750472638251906,0.5441200421499229,29969.949017923085
299,15.116131628743593,8.024861376689127,82.67906981909009,5,0,8228,0.41461027051541965,0.737067724722686,26794.783729785933
133,13.464202361626668,13.287450825898489,66.3302859969526,2,0,9582,0.5095961873621746,0.5256945853003293,19588.693208638753
307,10.25709713011175,30.635705614333144,44.827893279683515,4,1,18147,0.37010849825473685,0.5497444248388612,28383.297436938134
450,6.410451575729288,24.19122043042485,51.351285555552685,5,0,16397,0.49020231922872576,0.5987252251383108,27712.242695764733
361,18.62047342916563,9.479587298675524,35.03517214928576,6,1,43799,0.8711690525906446,0.7089576124469638,55760.927528182154
170,7.851980555712609,35.8747464998721,50.00775561576063,0,1,42011,0.5648209250156816,0.6949629195390625,46543.24011941712
469,6.305640424945688,18.770674629725704,70.65245673021204,0,0,18647,0.36187787700273083,0.8598613379012561,32088.588363691608
146,12.435253194610251,33.975393136276054,34.326665575766114,5,0,32718,0.5395578673452331,0.8327635942478511,36915.35110015644
174,19.90683675918195,32.5699555434698,42.324084508681764,1,0,49264,0.9869683339688959,0.6918432322958156,64217.693869109855
405,18.90129096240441,26.854890626510482,52.886462484798685,4,1,47317,0.740778516681442,0.6501668934090334,69212.323983271
493,5.0976522929294985,22.306839595328253,88.92297222095775,0,0,24097,0.5913126624843104,0.6424109528276744,43239.72937336221
292,13.102873700723123,39.28427941336149,77.09170937753281,5,1,41953,0.416576959448089,0.848297789282304,59236.859892748806
123,14.44869152142338,10.073777533293597,74.00920478952622,0,0,45096,0.9903237580985862,0.5234325827995714,73269.74183669704
436,16.89093301251644,30.38045046428902,36.971457391526755,5,1,22107,0.8745943064841901,0.5057697422797727,42376.91774165966
412,17.003347008864562,11.691674551267615,76.8597536168995,4,0,8010,0.49703411171564355,0.8579949763669916,33007.39685926999
318,11.293944989146118,16.839208686632194,77.1161286909609,5,0,10555,0.3490480870048326,0.7147158691950721,23907.872237740412
265,15.21354388007028,15.804456018061833,66.0661617374597,2,1,5067,0.3396378901642906,0.5588965123491092,15099.689154927786
195,13.621237676881728,38.14625957085531,89.4217069199023,5,0,33412,0.38426470465387363,0.6060046705675255,62122.24627299205
58,21.699967130465623,38.85746622258963,49.51523435547311,5,0,49953,0.7065380085300952,0.9196267788938222,55522.25769110767
496,14.605302652698004,11.40554054821545,86.4763468945111,6,0,39305,0.9501343948438445,0.886776339031204,82511.94981121765
189,12.820643234963232,5.771230610412647,84.88386689739022,4,0,16549,0.6477203996041891,0.8194032726007876,32770.11194656598
266,12.089708993637014,30.20028138820896,30.688839584962672,6,0,10680,0.8900618377193379,0.717001353651797,22966.429418243697
45,15.448555188669314,19.62964768546695,57.00699158848866,5,0,30739,0.6121206339018654,0.7341456317861236,27671.12175063716
374,20.07953958801795,8.109408578064754,88.6262539830944,4,0,26209,0.7960084820374775,0.9388600408777814,60722.21345752661
325,14.76802980761575,28.931393695196487,36.18728174448455,2,1,46515,0.8123109161005506,0.9345966997479291,49953.64814435558
428,17.23310350161083,24.07869348912449,62.86708166299917,4,1,27432,0.42177459413233703,0.5968710706036254,40727.8743979444
427,18.7571153381305,39.31808877003871,88.73745042246625,0,0,20116,0.5528512412830682,0.8649970548373931,53996.4407300353
32,14.403362197574637,12.959332355148263,63.32972544635161,6,0,25045,0.7461115095766166,0.5887591997751576,35153.5991329681
335,12.536341133097288,19.139225671429188,41.38891817832936,4,0,31327,0.34948762572905634,0.5960918650477781,36361.310881011625
410,21.53330755724899,23.9891031188398,64.93099380555539,2,1,40709,0.5530781314340696,0.8042418653740595,52952.32801611439
332,12.350121680557843,32.70949959586731,42.26643443697281,3,1,48617,0.6743596263968347,0.6822504943643968,57791.283478362064
55,13.238857011511751,24.209352985202056,61.182255773669056,5,0,31905,0.9973571451312471,0.919194983197934,29186.17628232959
192,23.806826266835543,26.45150563016822,34.44253307474088,4,1,12067,0.6321734938357084,0.540054380703204,22273.14032573261
39,4.004750471517692,12.915146805647925,66.32896015286428,5,0,37559,0.8712397299800265,0.7301865383642718,50001.782880075865
340,7.709458191534449,34.64215548309959,61.00739634768949,1,0,47919,0.6024470995466324,0.9133346886994045,67670.13537210306
283,11.679277798394516,20.00206914396665,74.4096821256878,0,0,22985,0.8574735058337961,0.9068511472157772,35456.385544037075
419,22.651798188505058,9.933586963261924,67.8420282695271,6,0,32369,0.7167903611340758,0.5704381460370835,73418.03461314956
161,5.4005941149494205,28.24657700768961,62.9763761118454,0,1,22864,0.9206168090516789,0.6649869650434054,29972.715671190497
479,4.189708672569962,12.563165861485762,71.38673095488727,1,1,27614,0.5876597866450769,0.7786046300210132,42970.83651580178
390,5.053676719544572,8.41468785837549,38.63651481433385,1,0,20613,0.7230130938750352,0.571727698147131,35244.24224953486
490,5.770868212272363,35.16954179414953,65.72157967551624,6,1,11447,0.741013076433179,0.9356099774205824,25748.801159417282
162,4.751935464125218,21.10567925709539,40.326636169366665,4,1,10499,0.5921680592603313,0.9116371979274471,9803.391531570136
111,13.595626537130094,31.224929944352176,85.53133247111285,1,0,44041,0.40101843058123704,0.5751275805655112,74157.86269855258
373,15.615144144546555,15.170564593222428,34.10004629073625,3,1,36315,0.36549158483863486,0.5545199575674434,35253.69279841986
341,9.433739421380082,32.54395472211832,55.822484981447595,5,0,6299,0.31167008541974317,0.5384338172637194,20804.40542601679
307,11.965747679512711,8.917757445753562,71.74784865932669,5,0,44469,0.9114739849716502,0.909249648816484,70933.3116054504
234,5.833986702228603,17.459068082819847,57.48133270009552,2,0,9994,0.46553243856708615,0.5871307144079574,15920.190986218942
466,10.72740927656844,39.2321636290735,35.52571519397414,1,0,34878,0.4480547244972376,0.6873282178449596,54298.67679097627
361,14.450383832690463,32.78964007288022,63.202740967602445,1,1,20627,0.8152247802982457,0.7019831145434013,38466.741748343666
70,18.645436143692905,22.403957561014085,68.49791452964126,3,0,12489,0.5240112791611742,0.7695549698961054,15608.822280304745
172,4.0669272408595845,16.89221150466598,72.22753865943045,0,1,31111,0.6542312846882856,0.5322809046863413,31144.633265261516
205,13.34621533075305,35.52474950078668,52.39558886776554,0,0,37355,0.4137577457082194,0.6020413778302321,55060.557472601926
82,9.940057529097643,24.069671567958046,63.81959826172573,5,0,13269,0.9718220050233783,0.9191706741135166,14964.301201104687
209,21.056436433838027,31.54487562541889,57.04118849633478,5,1,7831,0.896106980012066,0.9087845482708563,19155.573066749257
144,18.31106630468484,31.39376881106574,70.32336232513521,4,0,49370,0.9046527360755023,0.8515807913325615,71731.61009984669
169,15.782170689417896,5.628098749897214,65.01341803948911,6,1,16819,0.5847416240004036,0.508730560528197,27531.011358874555
333,9.545312913935472,9.41888239774147,61.54537317354809,3,1,29813,0.8336528495950208,0.647153045823246,44802.915288749224
77,22.206782041150685,28.08702782381598,44.971462010294914,6,0,26637,0.4007133087728461,0.7825814309043084,32979.26410656848
361,4.902013544406463,10.656693395005501,30.121111064894034,6,0,6996,0.3060333018142462,0.6238355952980641,17029.05290664158
324,6.189351973582303,13.942267062946165,40.444900518685756,2,0,49387,0.3139810528046197,0.9093140127741998,56754.849703200845
199,11.83260281080712,38.13232839698625,37.02396248545012,6,0,8089,0.7106212161831923,0.7852502578245988,17059.284573431396
189,6.488751145937127,24.606379043121915,56.94508470065681,2,0,38291,0.6187764336735585,0.5323580227924005,39498.15124075368
345,23.1283139511885,31.27553274497715,66.73548904571068,6,0,25659,0.6626107442359638,0.9090525149760663,54540.952365491656
290,19.959786442867667,24.529325857392397,42.785100521088495,3,1,35429,0.30522419829205355,0.9309949961793,33603.92306438839
73,9.179653032036274,24.337976517395383,86.34342575803123,2,1,20732,0.595880633760198,0.5349705882762765,22879.31476852292
463,15.771084579464908,8.295316854399427,30.400927753433265,0,0,24506,0.8026477128406024,0.7395621056875916,48097.50070467653
120,23.646610301601633,17.028211741318607,76.33806090992057,2,1,45935,0.609885591377205,0.6365139269963767,47459.783428576084
283,21.683979562630057,14.88508145402791,67.51228617182653,2,1,10190,0.8125534444185556,0.676777584416631,27628.19852943506
72,16.01596892884396,18.675492796476462,52.413288062860914,3,0,9575,0.4631132750777843,0.5808430480799038,11491.815982782473
79,22.07447934350541,32.94204658785149,33.02933666474448,3,0,45495,0.8691994031372077,0.7601324459055856,48706.2541128566
127,23.783698196267178,18.01764337709027,67.64919430705676,2,1,39565,0.7119018683174165,0.9310907089620007,37436.331674721594
24,18.867056457872483,20.809388673108895,53.13681077193888,1,0,39899,0.44753416960093434,0.726382670122224,32785.15985066635
122,5.2997281896578805,18.90834866698608,86.17602836479315,3,1,28706,0.465704333097683,0.5373115616275165,31297.280418254657
215,12.031604728509748,8.269279019135347,62.519404493385956,4,0,27884,0.7396213251986758,0.7790006000648337,44506.530569085815
281,20.75651470566491,20.43752553877743,86.37909067761049,4,1,22199,0.8809577152487102,0.6531003475030657,36983.89063215845
384,8.61138391610038,11.846324556558027,43.22902160839824,0,1,49100,0.5909394474204086,0.8851663353160839,53732.36765377403
499,20.61285035501249,11.53531535205645,73.5435546218462,6,1,44434,0.4808103003893145,0.6956051667424116,78362.16206593369
391,6.406775240699918,8.291263655199323,67.03494125092354,2,1,17479,0.9069081248374202,0.5867778240240105,32691.07325840188
369,4.9389071429562605,17.483484094961767,74.36449378987871,1,0,39178,0.7684878042255844,0.5859975302110152,52159.07631042635
66,11.681812229824992,31.511865967629607,42.88007183835221,0,0,17665,0.6136598410981535,0.8459438813245221,20679.137723749063
374,4.734638748532273,14.675459170418863,69.89967097426643,2,1,5534,0.6415301366955113,0.619514419238312,16384.00295283225
330,23.14540525966651,15.932218565992976,59.882423583412134,3,1,31292,0.4429795275554774,0.8452550273716504,40574.70619880118
443,20.52411391587932,27.493613018534827,74.56949849437898,4,0,41132,0.7387618410453907,0.5926492898449697,87723.1371798213
327,20.015393742597503,11.854428440542161,49.62267864910906,5,0,41110,0.551119757380022,0.6447588659155892,68120.00367140694
163,16.595558459923062,36.3935275648237,83.40342152791516,1,1,27469,0.9969516236720444,0.7094691375978647,42529.89666855879
288,8.32648046073107,23.206668313804407,35.05807887668102,5,1,42268,0.6361284606833215,0.9244381323620527,29607.834928366537
389,14.365207333527843,20.666102911207595,78.43135912747128,4,1,6172,0.6401199243327291,0.919279141139221,21810.190900106907
143,15.94548144860682,24.52370671752205,81.67917754890544,6,1,32914,0.6960962511874702,0.5930923439400295,37263.45834634563
125,14.500630017205363,10.81120096956684,79.03513868200926,6,1,25901,0.9417292021831227,0.6611985685593827,37817.60920210231
177,9.204667359030546,26.471559852371172,60.76358365570656,5,0,45775,0.8605726699018252,0.5672297248041975,68078.27151063627
166,14.304958486294517,17.708525782190364,56.30309880184568,3,1,39409,0.615791048858489,0.7294932856910736,34372.012936373656
164,13.823726817372531,36.40152193376166,89.77573719149261,2,0,24324,0.8030894861809572,0.7072621478126,45877.528660544434
139,23.926715516134486,10.909897233719015,43.750317072849725,3,0,13738,0.7103648491465331,0.9053420731028295,23251.401768607626
338,21.948722960924076,22.746788635290436,62.81255795256268,5,0,42494,0.6446569340908742,0.9185024200059826,57922.982672832404
294,13.267614964312399,25.93394202791563,70.24053152293953,3,1,49557,0.43462104094904536,0.6726053259532814,69005.04537307724
111,16.45874765870237,6.168426062523343,72.05205815168591,4,0,29054,0.6247553844184236,0.7212820743585452,45515.077761625755
77,18.957432081844573,17.72925936646491,42.24147994431472,1,0,34709,0.4720730109158022,0.9033063121157598,26704.310247186095
458,4.697303204676498,30.64223321452915,69.23964554038807,3,0,48785,0.9403895048961581,0.8630185134852777,76993.68362742584
365,21.8984288245568,33.713212760714065,79.10217398888024,4,0,25107,0.5347847694474428,0.5016453401050922,62086.37917381919
248,21.202536328358477,15.960669818604883,33.001114609266736,1,1,5363,0.9665848101733605,0.6440268038826121,16857.561969578925
493,13.148641955474146,32.950764533396296,84.691277599519,6,1,15358,0.6731387030662979,0.6897984088712567,39797.78606199075
136,11.823395321607595,38.87145569861861,31.770243308712356,2,0,41077,0.7420810650733122,0.6033723276574543,47941.62003684397
337,9.4591874971263,34.990587762628294,51.35826194930366,5,0,8240,0.6800583111425293,0.5898072271531725,23728.155384941503
298,13.533536566607367,9.117539585576381,30.948791773977725,6,1,11665,0.3905664318766906,0.5170030279680559,22204.685517637317
146,4.887533270664735,30.89056162299392,34.62871011237491,2,1,6936,0.5630748533055586,0.7895163762813922,9331.29594236461
412,21.043870666940155,16.188339135419064,84.67009711080475,6,1,30538,0.3694022785943367,0.6181296307174245,50370.0819256854
415,4.708447368370901,39.594559629422676,51.29164984476887,0,0,48965,0.7360678309283673,0.5235562302940909,74486.40758966662
148,10.58102730739742,21.98756441059605,55.48629182550317,6,1,16998,0.6128119366403072,0.6039406897376286,17267.210542462944
77,22.631789766379796,9.285186442562935,42.92066288295316,4,0,5882,0.8445894800996556,0.8608612787762568,11153.666198094934
141,18.704253090469056,30.381494180958676,65.82574621120318,1,0,25224,0.4543293366995589,0.8831701317409459,38826.83950530955
20,9.627819211550536,16.305391943517485,65.68819288066737,6,1,44691,0.4151962409005344,0.7173798103369862,35273.5545686514
258,9.052981879217702,39.89773549785816,52.33202350951316,3,0,35825,0.5844325616746374,0.6872318016839087,52212.98420913004
309,4.101642796360519,39.29238602490827,49.9820923083239,2,1,10204,0.9486097682528667,0.9400341620758017,17442.808100742484
115,17.914285856995004,27.964690630720323,83.09785849083526,6,0,33885,0.7972952705086882,0.5902540968146315,58849.42260094883
145,4.975671633463461,9.543925713310115,52.997054378532084,1,1,45056,0.5932465373550431,0.5969116772845738,51026.72582262398
137,14.652050388015242,29.040134918626016,59.61005952926449,4,0,8203,0.6620905188280173,0.6313402296663799,17454.467608470542
67,23.242439451840994,8.256067026100952,46.998285745495835,0,0,7244,0.3589491078239688,0.5777407932264893,12950.122075326179
108,6.189377201089078,6.027745568583731,77.20617020142764,2,1,37786,0.9892031274632791,0.670714519191884,49635.18784354315
256,21.889598619361347,33.80354561775201,53.8468894139455,5,1,8083,0.7664851132864432,0.9098754021453892,21992.04748490368
392,23.829506702900964,12.341353168928848,60.81666279265947,1,1,26584,0.4997828479243957,0.7769065282828584,50092.07400547341
404,5.230340524784701,18.26594941766841,45.20143020357968,5,1,13521,0.710065875950671,0.6853759468755186,19283.178485495682
291,21.658125382749226,39.07100864916606,89.25957554047511,1,0,38541,0.37663765624829576,0.9204848575570466,73229.33016782356
208,14.321580408872332,16.789417565138613,47.48974445542338,1,1,34063,0.9760856681653085,0.52180890461412,31730.232947881963
211,22.1302743888916,15.377142344916034,76.24455185433311,4,1,9732,0.42234949151835616,0.5946242800558376,20005.127921103234
466,15.426378838391482,37.13727998679713,55.64973902140555,4,0,32518,0.7536212226386498,0.7546498722957915,63214.19686614991
88,17.242240202131292,8.876195586163533,42.373044305048396,4,1,44563,0.4718181237772513,0.7769986804369307,43323.35691089852
297,14.875578159947985,31.585384354012113,77.98312583789166,6,1,44752,0.802292967853975,0.5178008779531759,71241.53105704855
368,21.28985760614697,39.58229483284709,50.01640734174259,3,0,34697,0.8437749570681967,0.6813674410582095,64516.333161604976
266,18.678198379074033,36.54536037711271,81.91160084386865,1,1,7567,0.7713938102380028,0.7921192841738927,22789.85435132407
470,14.425206243608297,27.80837715472491,84.91543109506938,2,1,21121,0.7301496221786348,0.8141317458815307,46342.66801190477
95,21.363216081030938,15.99212782474562,81.58943012347655,5,1,6674,0.924728365766408,0.7871629561323211,11415.900285792091
173,8.90571064510669,13.901269341241086,32.10047488840834,4,1,15875,0.3550386976928306,0.644253450962416,18870.941441831234
163,7.1468131940505195,33.67392867050114,77.24240070030633,6,1,49340,0.5316403360461366,0.5420840556190593,67765.29104947283
454,7.208002106601442,35.793766988309336,54.680367989948635,4,1,5739,0.47380123574159216,0.6922006008887003,19140.136743945757
105,10.680177574904757,23.39022193909925,82.4233752109335,5,0,6545,0.9916097734457952,0.5579394968156249,12069.3741007323
204,8.77380062602035,13.551897927526316,68.27725576108432,5,1,34140,0.5725728457668113,0.9264306463343002,42001.16821303045
304,22.601807010194772,8.953012294391074,80.0185880486375,1,0,14327,0.8128288894682791,0.7138268897101827,41444.3367266237
481,6.11668187657168,8.05128137411409,59.965906192010124,4,0,10127,0.7793076147167032,0.6427666284605904,29814.78872342686
239,17.979814760791754,30.167710657384944,62.10153027593597,5,0,28331,0.44845686623416436,0.844836832003505,47272.009789043026
88,7.784430795700118,19.704155474670372,38.66325792802003,3,0,28004,0.4672983761480859,0.7240768666620188,21073.511498053827
66,21.632742655407004,36.68759559972546,77.03924152136133,3,1,46833,0.49689919448712383,0.6395153108056025,61223.283741855426
113,23.22630576369815,30.888495525436728,55.1633767000183,4,1,15492,0.5877890947815654,0.8653854840758608,21243.659662474794
257,13.309400175399672,11.694114627010535,60.004807096294954,6,1,18749,0.46402754595536877,0.8902184679505049,28548.899065558697
465,21.581429604562633,26.482209658549465,77.10586284574245,5,0,28508,0.31375603792279344,0.8028536748299047,67453.06527465407
472,4.102903415094295,20.242690903935575,65.93072400476635,1,1,14045,0.9155751397650367,0.5211339900834503,24385.256041401717
223,20.398938348162,25.203740576901456,42.065923646560044,1,1,25116,0.9759268819666187,0.7548452960749394,34618.49047273871
419,8.57250323049847,30.8324193168481,65.41395954905357,6,1,23667,0.5390992709220975,0.8434827103987768,38127.307329623
237,22.17402618538736,33.21685583513268,54.45797147877934,1,0,14521,0.536954815597831,0.561426355437612,33645.536863271096
493,4.022402229602189,34.53080642423535,58.17153252263176,0,0,13669,0.3049642689420597,0.6029018381230715,30404.959847050613
451,15.12363470079514,13.889120610020866,31.698676464160066,4,1,32302,0.7761754818312618,0.8971227972806614,44170.945690095454
360,19.132716075698696,6.089045997107519,42.6017609709769,1,0,16283,0.87780792702404,0.5090547748338833,41346.75985134591
58,9.17376661395816,30.87531573076706,46.862284882861694,3,0,35935,0.40262581025200217,0.8387272120216891,39916.81408596983
119,7.862657291745862,8.72203041895211,72.77760047152834,5,1,11998,0.4117664445570055,0.7131979816314903,17436.35157844484
308,5.681964489359693,16.02218560145387,30.68954839788692,2,0,33806,0.8530582749800064,0.7010474714778231,29921.401869141333
273,10.528671530065859,5.13359969435215,54.52663567374792,6,0,36624,0.7314035238479013,0.5031934396226992,59179.04252483872
241,15.19688624617659,28.858431884056703,85.44161222554396,2,1,18440,0.3314023903394019,0.8687292039349217,32217.39576653607
376,6.316877135605154,10.849620401492743,36.71283699294743,1,0,26797,0.7357828933235971,0.6619212052864549,40948.23648224328
42,11.533907239735974,27.934884339208036,60.985463293116666,2,0,6269,0.5162424059906362,0.7433445340852443,9603.907740362152
269,4.181448093054499,39.71099160087436,77.19134294345082,2,0,12868,0.5581076088295922,0.8047853088510467,25475.77032830834
29,20.373588409996835,7.54348050635057,86.551878451207,0,0,35251,0.8388119928078162,0.8161833093970621,53231.574673767565
265,6.568974361863827,7.697730418301124,74.80659837202307,3,0,17373,0.8676546348708274,0.9301910264717325,32060.20972106855
344,9.666858965311633,16.913303243333623,73.23393291866437,6,0,23987,0.5802496387878815,0.739102978956474,37400.62171739874
119,4.368554374764349,35.323527998796976,79.58928541174575,3,0,43729,0.9630070552044483,0.6798737979384923,67647.29179369449
309,12.644815677850247,12.543545407696614,56.77207325865262,0,0,20734,0.5845239025664506,0.9291666319212686,37150.100446563454
199,20.802430054824377,17.613223697562162,78.35067195706998,0,1,47429,0.8402852246610768,0.7889496057614844,52342.55278004705
242,11.843024228903932,7.397689231944285,30.47786428472707,2,1,46337,0.6387140851949813,0.63416766032445,48083.15987189145
413,7.589946468476668,31.710435194061127,85.4736633226083,4,1,45325,0.9282726285654588,0.5569089104316071,74598.1672834816
269,19.073976681010386,19.29072199658079,56.59839057103052,5,1,23064,0.9354328705551249,0.8791495256593316,29799.86995755806
166,19.776139637414886,31.573705657129498,63.20281127194485,5,0,13433,0.3611917655097587,0.6629817212573682,27091.364923885787
461,7.4750695061513355,36.62627455213783,45.29293493489294,2,1,14111,0.9555453319171578,0.7972113746139939,28061.974019097208
115,19.417082170819796,13.146710148545107,74.55184997042528,5,1,43450,0.8778743890642908,0.7118673887146542,57515.04656070614
276,22.94595776512676,33.2588610618983,34.59814838851493,0,0,20047,0.8539175000188668,0.5895184009077672,40261.40637789335
344,7.327551738645447,7.068286152738865,82.35814815281012,3,0,13084,0.4406379377798657,0.7707589738792093,30523.130947800604
23,19.41968585064271,36.459658586308656,79.68700974038057,5,0,26751,0.8635834461282654,0.527307381027807,42395.15019829347
35,18.17144009205259,27.77689916455616,42.96360697468599,6,0,21453,0.8950929142795256,0.6860041069420365,25380.752136186074
299,13.47147776870177,35.597935344842305,78.55946389711573,2,0,25308,0.5024052341179056,0.7459767228486519,49858.50454769072
355,5.158409211175966,5.006593984480366,77.18146398368889,4,1,43968,0.9665820548536266,0.6962211383533605,63770.70189847876
266,5.493888355157081,10.917837462459737,67.93299586523693,2,0,35077,0.334902102479415,0.8369024788629458,52003.90167830016
277,21.04829318397295,18.641578559927222,52.411210613981254,1,1,48046,0.40493647727299775,0.8725662295453906,45035.241470482346
495,23.80296745501294,18.28260161811515,46.28992525091207,2,1,39775,0.67630679663606,0.84705938331493,52592.22936900529
403,17.521045143735087,12.935563402322874,43.907015417361,0,0,29503,0.7030547297856167,0.5174658265153109,57898.80471714395
179,12.919166140206428,18.356417895352003,49.11653776581643,3,1,7779,0.7516050583106324,0.5873579467006875,12540.538761856322
494,16.951472868038152,9.509704920008918,84.21350660595182,3,1,26304,0.3118783905208265,0.7414733791686985,54718.709033397674
359,15.887917184570906,19.44663952431091,34.658446559326876,6,0,5755,0.9722567422354911,0.9206699181997104,23488.39525443717
171,11.672245208112436,33.08240152057425,79.73227657517752,5,1,44263,0.3312116649139008,0.8757305487734526,57071.49807626352
415,5.312522891480259,21.767452208617293,50.93340450250942,0,1,47955,0.40014336690638164,0.8791405287583107,40275.64730830284
197,20.43025894814882,5.630003113082525,61.29596376068149,1,1,47281,0.3098101622682399,0.6364436871918537,61839.6703425398
182,11.436670584774491,19.75054145527366,77.66913801890945,0,0,22400,0.6968009033058662,0.6932515536854161,31420.005209649014
399,20.375712867141875,5.951125563179546,83.06259282137827,2,0,45115,0.9525868187446804,0.7118176762921717,92561.19010795256
52,9.050174993767644,38.81851937473794,50.686885204358816,0,0,19249,0.7661630162563249,0.5708172125074596,25564.244464643347
436,4.020589596912668,9.460888579800415,57.71060887650662,0,1,49825,0.875860227936299,0.5139806586100053,67679.49336967338
464,7.17876566553513,29.769091421571655,54.870963889007534,6,0,29600,0.309296842421006,0.9261063047572325,47217.73074457162
198,13.370788335371687,39.047171301223,30.795062010234634,1,1,42706,0.6794107089358082,0.6083206635485781,44632.635389658164
446,22.886072699156596,33.911366808330015,47.7565733315194,2,0,24222,0.6216940842538653,0.607977006675634,58208.53661388901
120,6.04387239387438,29.47603812941713,57.55135402395371,4,1,38505,0.6492775609545551,0.5375205741959418,46187.853816883435
287,21.08419548923132,34.38113183252684,54.66561653282639,6,0,43968,0.35054922973463154,0.9178284883747003,65170.07425003228
342,14.540481924237241,39.36295426412197,73.31575365094076,4,0,46139,0.7791047527485152,0.7608817017228974,80198.3094845464
84,20.51841531599793,26.747057403873534,53.08821703326619,6,1,46302,0.6522542904010441,0.8001665857064092,49010.45877258428
436,9.967488619799852,24.571468239026427,59.36258693824021,3,0,34148,0.8356041949028847,0.9102095992683736,46543.95171343281
187,20.798943293449437,26.988333866214848,55.7765155279418,6,1,27302,0.6397034438432008,0.6555290760053553,38518.99576181245
349,19.456455600336092,23.643656036654424,74.43756893366222,5,0,7623,0.40456714535850247,0.7796782900121378,27739.360352671418
62,8.601073660628678,27.228118706840156,81.77834393921776,0,0,13646,0.7537798678544754,0.5174597546279993,23626.08189036998
63,6.626702528187561,20.74447727903957,61.91334474045085,3,1,18543,0.4206704534736163,0.5840476377040082,15977.060856403847
304,21.361086450645857,12.645511400915748,77.36593165171146,1,1,33960,0.9106761943483703,0.8740606122904742,55838.08754996758
416,23.264733068802638,9.208652927908647,47.80720092119104,4,1,27785,0.7291813673484691,0.845045760352251,49312.88096305019
31,4.626046274950324,7.391932743629114,62.482176609436124,6,0,17817,0.41004271848986795,0.6577892111557161,23913.54186980319
114,18.62540133947371,14.216052431362003,50.713797220198344,0,1,36406,0.9736366402368448,0.6695647824983956,42254.26122470907
321,22.190490218956366,6.614324751750685,54.85205553430982,1,0,28456,0.6628558243347245,0.7400994950991108,54648.30096035555
405,21.147201841849974,24.850977297178495,73.94483188876012,5,1,28777,0.3510289163101585,0.5001084521083106,46306.644058596394
272,23.290409445404173,14.93399564582321,82.89974893996276,1,1,25914,0.7387830330905469,0.6085599512171125,49471.25280478137
261,19.201881568761944,33.85871828304613,37.28972346526592,0,1,34553,0.47723923490896714,0.5937043138736965,44559.6765134148
54,12.845975247618206,7.598430554593525,68.07835538924283,5,1,28548,0.8625854163141116,0.6127173260373935,35580.293658345756
234,10.239039809902609,12.922302301952008,64.92862845466792,1,1,42265,0.8724754514963333,0.8626576291400485,52553.579091921514
356,10.414854808762549,30.558615148155106,37.10490235055591,5,1,45701,0.9852631490982633,0.6258532354458994,54908.102505911724
109,18.48845345228234,25.9582903734222,42.71365982640654,6,0,11727,0.6513086717171526,0.5861845949225667,19610.87355698283
283,18.916740240619287,7.2571944937208634,48.66014968396082,6,1,49924,0.618469815809416,0.7269185573568642,61849.39713508968
112,8.007182870974253,35.70338100067701,40.01586424905009,0,0,37427,0.8274329238125364,0.8895402663677293,40187.61474218093
429,21.36245626981062,35.70416169891628,44.623768951460505,0,1,21692,0.39272945943934856,0.608607366726875,43476.296954007754
477,18.298480804044953,16.564280135652083,46.05604793170245,5,1,36625,0.6828408596551869,0.5353413092567594,47186.1765839868
109,15.255005726867653,16.914204517234765,50.140429982343576,2,1,29918,0.6823733200915956,0.6603821311323491,24370.474020112473
437,13.430649202050255,39.61599254225609,74.96342716806954,3,0,46395,0.36263118596727106,0.8364433210542399,81624.8245834354
134,14.864656115799162,26.916166005759838,64.31473223103603,1,0,46136,0.5925888598548394,0.7478107451126575,65372.07766124216
124,7.184914765585289,23.59607821988207,89.17480031708409,1,1,20577,0.8972993589970413,0.8675570163084563,23566.62308798827
410,8.074024985525483,34.33532642431736,54.88414961804826,2,0,24619,0.8993075353962621,0.9318164664241553,43120.474127241534
215,5.823289808123834,14.985161842506075,75.23190443021551,2,1,38710,0.3694663654437767,0.8566981145382276,49092.37413462003
333,7.073160763222253,20.021390768872493,82.28810528259203,2,1,42388,0.3635046179234816,0.771711385479689,47784.47291122385
133,13.073872692105653,14.372183642091695,70.73870958228252,4,0,21195,0.4838868339013547,0.7220037146235712,34533.81780015421
94,14.607087874565122,32.6206296306056,54.71188442504976,4,0,32689,0.9123362437877953,0.51803108885672,47029.05326670423
432,4.3572378495663875,25.06722709723263,75.21567784474519,5,0,16154,0.39023180955144926,0.9429448904663185,32649.427988333642
395,19.93595655728055,28.05887745490247,42.22002826636109,4,0,44121,0.8039977618392122,0.6725665051587691,72813.80119414514
439,9.883359466869557,13.83075374437923,49.65312991080795,6,1,34412,0.3708159337291722,0.5685026962625901,49770.80751371972
236,22.236720699198223,12.70788554820603,62.801115305957325,6,0,26341,0.7361964976234777,0.8000189849284055,48107.74622854707
